date,city,pm25,pm10
2020-01-08,"sternschanze,-hamburg, germany", 47, 16
2020-01-09,"dresden-bergstraße,-germany", , 11
2020-01-09,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 48, 10
2020-01-09,"frankfurt-schwanheim,-germany", 32, 5
2020-01-09,"hannover,-germany",, 6
2020-01-09,munich, , 47
2020-01-09,"potsdam-zentrum,-germany", 37, 7
2020-01-09,"sternschanze,-hamburg, germany", 37, 11
2020-01-09,"stuttgart-bad-cannstatt, germany", 55, 9
2020-01-09,"berlin,-germany", , 18
2020-01-10,"potsdam-zentrum,-germany", 25, 6
2020-01-10,munich, , 35
2020-01-10,"berlin,-germany", , 17
2020-01-10,"stuttgart-bad-cannstatt, germany", 26, 7
2020-01-10,"dresden-bergstraße,-germany", , 9
2020-01-10,"hannover,-germany",, 5
2020-01-10,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 31, 13
2020-01-10,"frankfurt-schwanheim,-germany", 14, 9
2020-01-10,"sternschanze,-hamburg, germany", 31, 10
2020-01-11,"dresden-bergstraße,-germany", , 9
2020-01-11,"sternschanze,-hamburg, germany", 22, 13
2020-01-11,munich, , 31
2020-01-11,"stuttgart-bad-cannstatt, germany", 23, 18
2020-01-11,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 37, 12
2020-01-11,"berlin,-germany", , 15
2020-01-11,"hannover,-germany",, 8
2020-01-11,"frankfurt-schwanheim,-germany", 27, 12
2020-01-11,"potsdam-zentrum,-germany", 22, 9
2020-01-12,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 36, 20
2020-01-12,"dresden-bergstraße,-germany", , 16
2020-01-12,"sternschanze,-hamburg, germany", 41, 10
2020-01-12,"hannover,-germany",, 10
2020-01-12,"stuttgart-bad-cannstatt, germany", 59, 17
2020-01-12,munich, , 37
2020-01-12,"potsdam-zentrum,-germany", 40, 8
2020-01-12,"frankfurt-schwanheim,-germany", 47, 13
2020-01-12,"berlin,-germany", , 18
2020-01-13,munich, , 27
2020-01-13,"stuttgart-bad-cannstatt, germany", 58, 17
2020-01-13,"frankfurt-schwanheim,-germany", 50, 11
2020-01-13,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 51, 10
2020-01-13,"dresden-bergstraße,-germany", , 13
2020-01-13,"berlin,-germany", , 21
2020-01-13,"sternschanze,-hamburg, germany", 30, 9
2020-01-13,"potsdam-zentrum,-germany", 34, 8
2020-01-13,"hannover,-germany",, 7
2020-01-14,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 29, 9
2020-01-14,"hannover,-germany",, 6
2020-01-14,"frankfurt-schwanheim,-germany", 37, 9
2020-01-14,munich, , 36
2020-01-14,"sternschanze,-hamburg, germany", 19, 7
2020-01-14,"berlin,-germany", , 26
2020-01-14,"potsdam-zentrum,-germany", 32, 7
2020-01-14,"dresden-bergstraße,-germany", , 15
2020-01-14,"stuttgart-bad-cannstatt, germany", 55, 18
2020-01-15,"dresden-bergstraße,-germany", , 20
2020-01-15,"potsdam-zentrum,-germany", 25, 9
2020-01-15,"stuttgart-bad-cannstatt, germany", 51, 19
2020-01-15,"frankfurt-schwanheim,-germany", 29, 10
2020-01-15,"berlin,-germany", , 33
2020-01-15,"sternschanze,-hamburg, germany", 11, 13
2020-01-15,"hannover,-germany",, 6
2020-01-15,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 17, 21
2020-01-15,munich, , 37
2020-01-16,"dresden-bergstraße,-germany", , 31
2020-01-16,"frankfurt-schwanheim,-germany", 27, 16
2020-01-16,"potsdam-zentrum,-germany", 29, 21
2020-01-16,"berlin,-germany", , 31
2020-01-16,"hannover,-germany",, 10
2020-01-16,"stuttgart-bad-cannstatt, germany", 51, 22
2020-01-16,"sternschanze,-hamburg, germany", 28, 13
2020-01-16,munich, , 33
2020-01-16,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 54, 21
2020-01-17,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 55, 11
2020-01-17,"frankfurt-schwanheim,-germany", 51, 5
2020-01-17,"berlin,-germany", , 35
2020-01-17,"potsdam-zentrum,-germany", 71, 9
2020-01-17,"sternschanze,-hamburg, germany", 37, 15
2020-01-17,"hannover,-germany",, 11
2020-01-17,"dresden-bergstraße,-germany", , 28
2020-01-17,munich, , 39
2020-01-17,"stuttgart-bad-cannstatt, germany", 60, 13
2020-01-18,"dresden-bergstraße,-germany", , 22
2020-01-18,munich, , 19
2020-01-18,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 31, 16
2020-01-18,"stuttgart-bad-cannstatt, germany", 38, 8
2020-01-18,"hannover,-germany",, 10
2020-01-18,"potsdam-zentrum,-germany", 35, 13
2020-01-18,"frankfurt-schwanheim,-germany", 17, 8
2020-01-18,"sternschanze,-hamburg, germany", 48, 12
2020-01-18,"berlin,-germany", , 22
2020-01-19,"stuttgart-bad-cannstatt, germany", 28, 13
2020-01-19,"dresden-bergstraße,-germany", , 13
2020-01-19,"hannover,-germany",, 
2020-01-19,"potsdam-zentrum,-germany", 49, 12
2020-01-19,"frankfurt-schwanheim,-germany", 26, 11
2020-01-19,"berlin,-germany", , 23
2020-01-19,"sternschanze,-hamburg, germany", 21, 21
2020-01-19,munich, , 19
2020-01-19,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 39, 18
2020-01-20,"hannover,-germany",, 19
2020-01-20,"frankfurt-schwanheim,-germany", 32, 15
2020-01-20,"stuttgart-bad-cannstatt, germany", 51, 17
2020-01-20,"dresden-bergstraße,-germany", , 24
2020-01-20,"sternschanze,-hamburg, germany", 28, 25
2020-01-20,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 46, 30
2020-01-20,"potsdam-zentrum,-germany", 45, 11
2020-01-20,"berlin,-germany", , 23
2020-01-20,munich, , 20
2020-01-21,"berlin,-germany", , 24
2020-01-21,"frankfurt-schwanheim,-germany", 49, 32
2020-01-21,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 72, 12
2020-01-21,"hannover,-germany",, 16
2020-01-21,"stuttgart-bad-cannstatt, germany", 57, 28
2020-01-21,"dresden-bergstraße,-germany", , 31
2020-01-21,"potsdam-zentrum,-germany", 44, 16
2020-01-21,"sternschanze,-hamburg, germany", 55, 18
2020-01-21,munich, , 31
2020-01-22,"dresden-bergstraße,-germany", , 23
2020-01-22,"stuttgart-bad-cannstatt, germany", 82, 34
2020-01-22,munich, , 46
2020-01-22,"sternschanze,-hamburg, germany", 47, 11
2020-01-22,"potsdam-zentrum,-germany", 54, 15
2020-01-22,"hannover,-germany",, 16
2020-01-22,"berlin,-germany", , 25
2020-01-22,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 35, 16
2020-01-22,"frankfurt-schwanheim,-germany", 91, 23
2020-01-23,"berlin,-germany", , 29
2020-01-23,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 42, 16
2020-01-23,munich, , 37
2020-01-23,"dresden-bergstraße,-germany", , 30
2020-01-23,"hannover,-germany",, 13
2020-01-23,"sternschanze,-hamburg, germany", 22, 23
2020-01-23,"frankfurt-schwanheim,-germany", 75, 32
2020-01-23,"stuttgart-bad-cannstatt, germany", 94, 29
2020-01-23,"potsdam-zentrum,-germany", 51, 25
2020-01-24,"dresden-bergstraße,-germany", , 30
2020-01-24,"hannover,-germany",, 19
2020-01-24,"potsdam-zentrum,-germany", 78, 14
2020-01-24,"berlin,-germany", , 38
2020-01-24,"sternschanze,-hamburg, germany", 61, 25
2020-01-24,"frankfurt-schwanheim,-germany", 92, 26
2020-01-24,munich, , 50
2020-01-24,"stuttgart-bad-cannstatt, germany", 83, 41
2020-01-24,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 52, 17
2020-01-25,munich, , 50
2020-01-25,"berlin,-germany", , 23
2020-01-25,"hannover,-germany",, 21
2020-01-25,"dresden-bergstraße,-germany", , 36
2020-01-25,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 54, 22
2020-01-25,"frankfurt-schwanheim,-germany", 79, 28
2020-01-25,"potsdam-zentrum,-germany", 56, 16
2020-01-25,"sternschanze,-hamburg, germany", 74, 17
2020-01-25,"stuttgart-bad-cannstatt, germany", 101, 41
2020-01-26,"hannover,-germany",, 15
2020-01-26,"frankfurt-schwanheim,-germany", 86, 26
2020-01-26,"potsdam-zentrum,-germany", 60, 20
2020-01-26,munich, , 56
2020-01-26,"sternschanze,-hamburg, germany", 59, 16
2020-01-26,"stuttgart-bad-cannstatt, germany", 104, 35
2020-01-26,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 65, 26
2020-01-26,"dresden-bergstraße,-germany", , 27
2020-01-26,"berlin,-germany", , 26
2020-01-27,"berlin,-germany", , 37
2020-01-27,"sternschanze,-hamburg, germany", 52, 9
2020-01-27,"stuttgart-bad-cannstatt, germany", 85, 15
2020-01-27,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 73, 10
2020-01-27,"dresden-bergstraße,-germany", , 24
2020-01-27,munich, , 46
2020-01-27,"frankfurt-schwanheim,-germany", 72, 3
2020-01-27,"hannover,-germany",, 10
2020-01-27,"potsdam-zentrum,-germany", 74, 4
2020-01-28,"frankfurt-schwanheim,-germany", 9, 5
2020-01-28,"berlin,-germany", , 14
2020-01-28,"potsdam-zentrum,-germany", 14, 6
2020-01-28,"hannover,-germany",, 4
2020-01-28,"sternschanze,-hamburg, germany", 27, 5
2020-01-28,munich, , 18
2020-01-28,"stuttgart-bad-cannstatt, germany", 32, 5
2020-01-28,"dresden-bergstraße,-germany", , 10
2020-01-28,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 26, 9
2020-01-29,"potsdam-zentrum,-germany", 24, 7
2020-01-29,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 23, 12
2020-01-29,munich, , 21
2020-01-29,"sternschanze,-hamburg, germany", 11, 10
2020-01-29,"dresden-bergstraße,-germany", , 7
2020-01-29,"stuttgart-bad-cannstatt, germany", 11, 7
2020-01-29,"hannover,-germany",, 6
2020-01-29,"berlin,-germany", , 14
2020-01-29,"frankfurt-schwanheim,-germany", 14, 7
2020-01-30,"hannover,-germany",, 10
2020-01-30,"berlin,-germany", , 16
2020-01-30,"sternschanze,-hamburg, germany", 21, 12
2020-01-30,munich, , 28
2020-01-30,"dresden-bergstraße,-germany", , 12
2020-01-30,"potsdam-zentrum,-germany", 24, 7
2020-01-30,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 35, 17
2020-01-30,"frankfurt-schwanheim,-germany", 23, 2
2020-01-30,"stuttgart-bad-cannstatt, germany", 16, 7
2020-01-31,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 47, 10
2020-01-31,"berlin,-germany", , 17
2020-01-31,"stuttgart-bad-cannstatt, germany", 12, 5
2020-01-31,"frankfurt-schwanheim,-germany", 6, 2
2020-01-31,munich, , 17
2020-01-31,"sternschanze,-hamburg, germany", 30, 12
2020-01-31,"dresden-bergstraße,-germany", , 8
2020-01-31,"hannover,-germany",, 8
2020-01-31,"potsdam-zentrum,-germany", 25, 3
2020-02-01,"dresden-bergstraße,-germany", , 4
2020-02-01,"frankfurt-schwanheim,-germany", 4, 5
2020-02-01,"sternschanze,-hamburg, germany", 39, 8
2020-02-01,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 26, 15
2020-02-01,"potsdam-zentrum,-germany", 11, 6
2020-02-01,munich, , 16
2020-02-01,"berlin,-germany", , 9
2020-02-01,"hannover,-germany",, 6
2020-02-01,"stuttgart-bad-cannstatt, germany", 8, 3
2020-02-02,"hannover,-germany",, 10
2020-02-02,"frankfurt-schwanheim,-germany", 13, 5
2020-02-02,"sternschanze,-hamburg, germany", 11, 10
2020-02-02,"stuttgart-bad-cannstatt, germany", 7, 2
2020-02-02,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 31, 16
2020-02-02,"dresden-bergstraße,-germany", , 7
2020-02-02,"potsdam-zentrum,-germany", 22, 6
2020-02-02,"berlin,-germany", , 13
2020-02-02,munich, , 8
2020-02-03,"frankfurt-schwanheim,-germany", 13, 4
2020-02-03,"potsdam-zentrum,-germany", 22, 5
2020-02-03,"stuttgart-bad-cannstatt, germany", 6, 8
2020-02-03,"berlin,-germany", , 12
2020-02-03,"hannover,-germany",, 9
2020-02-03,munich, , 10
2020-02-03,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 45, 9
2020-02-03,"dresden-bergstraße,-germany", , 7
2020-02-03,"sternschanze,-hamburg, germany", 17, 9
2020-02-04,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 18, 14
2020-02-04,"dresden-bergstraße,-germany", , 7
2020-02-04,"frankfurt-schwanheim,-germany", 12, 7
2020-02-04,munich, , 17
2020-02-04,"sternschanze,-hamburg, germany", 11, 7
2020-02-04,"hannover,-germany",, 9
2020-02-04,"potsdam-zentrum,-germany", 17, 4
2020-02-04,"berlin,-germany", , 13
2020-02-04,"stuttgart-bad-cannstatt, germany", 17, 6
2020-02-05,"hannover,-germany",, 8
2020-02-05,"frankfurt-schwanheim,-germany", 20, 17
2020-02-05,"potsdam-zentrum,-germany", 15, 11
2020-02-05,"stuttgart-bad-cannstatt, germany", 18, 17
2020-02-05,"sternschanze,-hamburg, germany", 15, 14
2020-02-05,"dresden-bergstraße,-germany", , 7
2020-02-05,"berlin,-germany", , 12
2020-02-05,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 22, 10
2020-02-05,munich, , 25
2020-02-06,"hannover,-germany",, 16
2020-02-06,"frankfurt-schwanheim,-germany", 49, 21
2020-02-06,munich, , 35
2020-02-06,"sternschanze,-hamburg, germany", 29, 12
2020-02-06,"dresden-bergstraße,-germany", , 17
2020-02-06,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 21, 10
2020-02-06,"potsdam-zentrum,-germany", 42, 14
2020-02-06,"stuttgart-bad-cannstatt, germany", 48, 22
2020-02-06,"berlin,-germany", , 19
2020-02-07,"frankfurt-schwanheim,-germany", 66, 25
2020-02-07,munich, , 37
2020-02-07,"hannover,-germany",, 21
2020-02-07,"berlin,-germany", , 26
2020-02-07,"dresden-bergstraße,-germany", , 19
2020-02-07,"stuttgart-bad-cannstatt, germany", 61, 28
2020-02-07,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 26, 24
2020-02-07,"sternschanze,-hamburg, germany", 23, 13
2020-02-07,"potsdam-zentrum,-germany", 52, 14
2020-02-08,"dresden-bergstraße,-germany", , 18
2020-02-08,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 67, 16
2020-02-08,"stuttgart-bad-cannstatt, germany", 78, 27
2020-02-08,"potsdam-zentrum,-germany", 52, 13
2020-02-08,"frankfurt-schwanheim,-germany", 75, 18
2020-02-08,"hannover,-germany",, 13
2020-02-08,"berlin,-germany", , 27
2020-02-08,munich, , 42
2020-02-08,"sternschanze,-hamburg, germany", 45, 17
2020-02-09,"sternschanze,-hamburg, germany", 57, 7
2020-02-09,"stuttgart-bad-cannstatt, germany", 76, 9
2020-02-09,"berlin,-germany", , 21
2020-02-09,munich, , 22
2020-02-09,"hannover,-germany",, 13
2020-02-09,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 44, 10
2020-02-09,"potsdam-zentrum,-germany", 43, 3
2020-02-09,"dresden-bergstraße,-germany", , 20
2020-02-09,"frankfurt-schwanheim,-germany", 52, 6
2020-02-10,"sternschanze,-hamburg, germany", 17, 7
2020-02-10,"berlin,-germany", , 10
2020-02-10,"stuttgart-bad-cannstatt, germany", 22, 5
2020-02-10,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 27, 8
2020-02-10,"potsdam-zentrum,-germany", 10, 4
2020-02-10,"hannover,-germany",, 7
2020-02-10,"dresden-bergstraße,-germany", , 5
2020-02-10,"frankfurt-schwanheim,-germany", 14, 4
2020-02-10,munich, , 14
2020-02-11,munich, , 8
2020-02-11,"stuttgart-bad-cannstatt, germany", 12, 6
2020-02-11,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 17, 11
2020-02-11,"frankfurt-schwanheim,-germany", 12, 5
2020-02-11,"hannover,-germany",, 6
2020-02-11,"sternschanze,-hamburg, germany", 11, 9
2020-02-11,"potsdam-zentrum,-germany", 14, 5
2020-02-11,"berlin,-germany", , 16
2020-02-11,"dresden-bergstraße,-germany", , 6
2020-02-12,"stuttgart-bad-cannstatt, germany", 13, 8
2020-02-12,"berlin,-germany", , 17
2020-02-12,munich, , 16
2020-02-12,"sternschanze,-hamburg, germany", , 10
2020-02-12,"hannover,-germany",, 9
2020-02-12,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 26, 12
2020-02-12,"dresden-bergstraße,-germany", , 7
2020-02-12,"frankfurt-schwanheim,-germany", 14, 7
2020-02-12,"potsdam-zentrum,-germany", 19, 7
2020-02-13,"frankfurt-schwanheim,-germany", 24, 6
2020-02-13,"berlin,-germany", , 20
2020-02-13,"sternschanze,-hamburg, germany", 17, 15
2020-02-13,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 33, 19
2020-02-13,"potsdam-zentrum,-germany", 26, 16
2020-02-13,"stuttgart-bad-cannstatt, germany", 23, 6
2020-02-13,"hannover,-germany",, 10
2020-02-13,munich, , 16
2020-02-13,"dresden-bergstraße,-germany", , 9
2020-02-14,"stuttgart-bad-cannstatt, germany", 16, 10
2020-02-14,"potsdam-zentrum,-germany", 59, 11
2020-02-14,"berlin,-germany", , 27
2020-02-14,"dresden-bergstraße,-germany", , 8
2020-02-14,"hannover,-germany",, 11
2020-02-14,"sternschanze,-hamburg, germany", 47, 13
2020-02-14,"frankfurt-schwanheim,-germany", 15, 10
2020-02-14,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 56, 19
2020-02-14,munich, , 22
2020-02-15,"hannover,-germany",, 9
2020-02-15,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 54, 6
2020-02-15,"potsdam-zentrum,-germany", 42, 4
2020-02-15,"sternschanze,-hamburg, germany", 42, 7
2020-02-15,"berlin,-germany", , 23
2020-02-15,"stuttgart-bad-cannstatt, germany", 31, 11
2020-02-15,munich, , 17
2020-02-15,"frankfurt-schwanheim,-germany", 31, 6
2020-02-15,"dresden-bergstraße,-germany", , 12
2020-02-16,"dresden-bergstraße,-germany", , 7
2020-02-16,"berlin,-germany", , 10
2020-02-16,"sternschanze,-hamburg, germany", 16, 7
2020-02-16,"stuttgart-bad-cannstatt, germany", 37, 7
2020-02-16,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 13, 12
2020-02-16,"potsdam-zentrum,-germany", 17, 3
2020-02-16,munich, , 15
2020-02-16,"hannover,-germany",, 6
2020-02-16,"frankfurt-schwanheim,-germany", 19, 3
2020-02-17,"frankfurt-schwanheim,-germany", 8, 5
2020-02-17,"hannover,-germany",, 5
2020-02-17,"potsdam-zentrum,-germany", 9, 4
2020-02-17,"dresden-bergstraße,-germany", , 5
2020-02-17,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 26, 11
2020-02-17,"sternschanze,-hamburg, germany", 16, 10
2020-02-17,munich, , 17
2020-02-17,"stuttgart-bad-cannstatt, germany", 18, 5
2020-02-17,"berlin,-germany", , 52
2020-02-18,"sternschanze,-hamburg, germany", 23, 9
2020-02-18,"berlin,-germany", , 27
2020-02-18,"dresden-bergstraße,-germany", , 6
2020-02-18,"frankfurt-schwanheim,-germany", 15, 5
2020-02-18,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 27, 10
2020-02-18,"stuttgart-bad-cannstatt, germany", 10, 5
2020-02-18,"potsdam-zentrum,-germany", 14, 4
2020-02-18,"hannover,-germany",, 8
2020-02-18,munich, , 14
2020-02-19,"berlin,-germany", , 13
2020-02-19,"frankfurt-schwanheim,-germany", 14, 6
2020-02-19,"sternschanze,-hamburg, germany", 17, 11
2020-02-19,"stuttgart-bad-cannstatt, germany", 13, 7
2020-02-19,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 25, 15
2020-02-19,"potsdam-zentrum,-germany", 17, 9
2020-02-19,munich, , 13
2020-02-19,"dresden-bergstraße,-germany", , 8
2020-02-19,"hannover,-germany",, 8
2020-02-20,"sternschanze,-hamburg, germany", 29, 10
2020-02-20,"dresden-bergstraße,-germany", , 11
2020-02-20,"frankfurt-schwanheim,-germany", 17, 5
2020-02-20,"hannover,-germany",, 9
2020-02-20,"berlin,-germany", , 19
2020-02-20,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 46, 13
2020-02-20,munich, , 22
2020-02-20,"potsdam-zentrum,-germany", 33, 6
2020-02-20,"stuttgart-bad-cannstatt, germany", 18, 8
2020-02-21,"berlin,-germany", , 14
2020-02-21,"stuttgart-bad-cannstatt, germany", 19, 9
2020-02-21,"hannover,-germany",, 7
2020-02-21,"sternschanze,-hamburg, germany", 21, 13
2020-02-21,munich, , 15
2020-02-21,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 34, 14
2020-02-21,"dresden-bergstraße,-germany", , 8
2020-02-21,"frankfurt-schwanheim,-germany", 16, 8
2020-02-21,"potsdam-zentrum,-germany", 20, 5
2020-02-22,"stuttgart-bad-cannstatt, germany", 23, 6
2020-02-22,"dresden-bergstraße,-germany", , 6
2020-02-22,munich, , 14
2020-02-22,"frankfurt-schwanheim,-germany", 23, 4
2020-02-22,"hannover,-germany",, 10
2020-02-22,"potsdam-zentrum,-germany", 17, 3
2020-02-22,"berlin,-germany", , 11
2020-02-22,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 37, 9
2020-02-22,"sternschanze,-hamburg, germany", 27, 6
2020-02-23,"berlin,-germany", , 9
2020-02-23,"stuttgart-bad-cannstatt, germany", 17, 4
2020-02-23,"dresden-bergstraße,-germany", , 3
2020-02-23,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 26, 11
2020-02-23,"sternschanze,-hamburg, germany", 11, 9
2020-02-23,"hannover,-germany",, 
2020-02-23,"frankfurt-schwanheim,-germany", 15, 5
2020-02-23,munich, , 9
2020-02-23,"potsdam-zentrum,-germany", 10, 6
2020-02-24,"frankfurt-schwanheim,-germany", 15, 3
2020-02-24,"potsdam-zentrum,-germany", 21, 5
2020-02-24,"sternschanze,-hamburg, germany", 13, 7
2020-02-24,munich, , 13
2020-02-24,"dresden-bergstraße,-germany", , 7
2020-02-24,"stuttgart-bad-cannstatt, germany", 12, 7
2020-02-24,"berlin,-germany", , 14
2020-02-24,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 30, 9
2020-02-24,"hannover,-germany",, 8
2020-02-25,"sternschanze,-hamburg, germany", 13, 8
2020-02-25,"stuttgart-bad-cannstatt, germany", 19, 4
2020-02-25,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 18, 9
2020-02-25,"berlin,-germany", , 12
2020-02-25,"frankfurt-schwanheim,-germany", 9, 3
2020-02-25,"dresden-bergstraße,-germany", , 4
2020-02-25,"potsdam-zentrum,-germany", 18, 7
2020-02-25,munich, , 12
2020-02-25,"hannover,-germany",, 6
2020-02-26,"stuttgart-bad-cannstatt, germany", 10, 4
2020-02-26,"sternschanze,-hamburg, germany", 23, 6
2020-02-26,"hannover,-germany",, 6
2020-02-26,"frankfurt-schwanheim,-germany", 8, 5
2020-02-26,"potsdam-zentrum,-germany", 28, 8
2020-02-26,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 19, 18
2020-02-26,"berlin,-germany", , 15
2020-02-26,munich, , 9
2020-02-26,"dresden-bergstraße,-germany", , 5
2020-02-27,"potsdam-zentrum,-germany", 32, 9
2020-02-27,"berlin,-germany", , 21
2020-02-27,"frankfurt-schwanheim,-germany", 19, 8
2020-02-27,"sternschanze,-hamburg, germany", 24, 9
2020-02-27,"hannover,-germany",, 6
2020-02-27,"dresden-bergstraße,-germany", , 10
2020-02-27,"kiel-bahnhofstr.-verk., schleswig-holstein, germany", 46, 16
2020-02-27,"stuttgart-bad-cannstatt, germany", 12, 5
2020-02-27,munich, , 13
